timestamp,focus_state,confidence_score,focus_score,relaxed_prob,neutral_prob,concentrating_prob,TP9,AF7,AF8,TP10,Right_AUX
20:56:26,concentrating,0.994,1.0,0.33,0.33,0.34,35.156,190.918,23.926,18.066,63.477
20:56:28,concentrating,0.996,1.0,0.33,0.33,0.34,32.227,213.867,31.738,42.48,11.719
20:56:29,concentrating,0.998,1.0,0.33,0.33,0.34,40.039,89.355,27.344,22.461,34.18
20:56:30,concentrating,0.998,1.0,0.33,0.33,0.34,20.508,-237.793,31.738,17.578,27.344
20:56:32,concentrating,0.997,1.0,0.33,0.33,0.34,40.039,10.742,35.156,44.922,68.359
20:56:33,concentrating,0.996,1.0,0.33,0.33,0.34,20.02,-481.934,24.902,19.531,33.203
20:56:34,concentrating,0.996,1.0,0.33,0.33,0.34,32.715,-186.035,49.316,46.875,14.16
20:56:35,concentrating,0.99,1.0,0.33,0.33,0.34,3.906,116.211,31.25,14.16,84.961
20:56:37,concentrating,0.994,1.0,0.33,0.33,0.34,38.086,122.559,23.926,18.066,20.508
20:56:38,concentrating,0.995,1.0,0.33,0.33,0.34,62.012,699.707,27.344,82.52,58.105
20:56:39,concentrating,0.995,1.0,0.33,0.33,0.34,33.203,483.887,63.965,73.73,21.484
20:56:41,concentrating,0.994,1.0,0.33,0.33,0.34,-0.977,150.879,29.297,20.02,26.855
20:56:42,concentrating,0.995,1.0,0.33,0.33,0.34,43.457,279.785,25.879,32.227,43.457
20:56:43,concentrating,0.996,1.0,0.33,0.33,0.34,15.625,105.469,21.973,17.09,49.805
20:56:44,concentrating,0.996,1.0,0.33,0.33,0.34,24.902,142.578,37.109,26.367,41.016
20:56:46,concentrating,0.995,1.0,0.33,0.33,0.34,39.551,187.012,32.227,24.414,57.617
20:56:47,concentrating,0.996,1.0,0.33,0.33,0.34,41.504,112.793,37.109,41.016,101.562
20:56:48,concentrating,0.995,1.0,0.33,0.33,0.34,75.684,-134.766,40.039,59.082,72.754
20:56:50,concentrating,0.995,1.0,0.33,0.33,0.34,27.344,97.656,27.832,22.949,35.645
20:56:51,concentrating,0.997,1.0,0.33,0.33,0.34,29.785,41.992,33.691,10.742,-0.488
20:56:52,concentrating,0.996,1.0,0.33,0.33,0.34,52.734,175.293,27.832,49.805,5.859
20:56:53,concentrating,0.996,1.0,0.33,0.33,0.34,40.527,-110.352,37.598,12.207,51.27
20:56:55,concentrating,0.996,1.0,0.33,0.33,0.34,21.973,44.922,30.273,26.367,76.172
20:56:56,concentrating,0.995,1.0,0.33,0.33,0.34,42.48,14.16,31.25,48.34,7.812
20:56:57,concentrating,0.988,1.0,0.33,0.33,0.34,53.711,114.258,34.668,46.387,43.457
20:56:58,concentrating,0.98,1.0,0.33,0.33,0.34,27.832,72.266,35.156,41.016,-2.93
20:57:00,concentrating,0.991,1.0,0.33,0.33,0.34,50.781,-248.535,37.598,45.898,37.598
20:57:01,concentrating,0.995,1.0,0.33,0.33,0.34,27.344,191.406,32.227,19.531,49.316
20:57:02,concentrating,0.982,1.0,0.33,0.33,0.34,46.875,-118.652,39.062,5.859,-1.465
20:57:04,concentrating,0.995,1.0,0.33,0.33,0.34,20.996,161.621,21.973,32.227,53.711
20:57:05,concentrating,0.996,1.0,0.33,0.33,0.34,45.898,-184.57,23.438,47.363,30.762
20:57:06,concentrating,0.997,1.0,0.33,0.33,0.34,34.668,118.652,32.715,41.504,36.621
20:57:08,concentrating,0.998,1.0,0.33,0.33,0.34,27.832,136.719,26.855,13.672,54.688
20:57:09,concentrating,0.997,1.0,0.33,0.33,0.34,157.715,472.656,17.09,157.227,37.109
20:57:10,concentrating,0.997,1.0,0.33,0.33,0.34,20.02,92.285,32.227,36.621,17.09
20:57:11,concentrating,0.997,1.0,0.33,0.33,0.34,46.875,-169.922,29.785,27.344,18.066
20:57:13,concentrating,0.995,1.0,0.33,0.33,0.34,27.344,270.508,32.227,30.762,48.828
20:57:14,concentrating,0.997,1.0,0.33,0.33,0.34,62.5,108.887,44.922,63.477,30.273
20:57:15,concentrating,0.997,1.0,0.33,0.33,0.34,42.48,-3.418,12.695,45.41,53.711
20:57:16,concentrating,0.995,1.0,0.33,0.33,0.34,54.199,-61.035,37.109,52.246,-19.531
20:57:18,concentrating,0.995,1.0,0.33,0.33,0.34,55.664,98.145,51.758,37.598,32.715
20:57:19,concentrating,0.992,1.0,0.33,0.33,0.34,31.738,122.07,20.02,25.879,20.02
20:57:20,concentrating,0.994,1.0,0.33,0.33,0.34,23.438,-95.215,31.25,19.531,72.754
20:57:22,concentrating,0.996,1.0,0.33,0.33,0.34,13.184,150.879,26.367,30.273,86.426
20:57:23,concentrating,0.994,1.0,0.33,0.33,0.34,40.527,100.586,33.203,25.879,-10.742
20:57:24,concentrating,0.996,1.0,0.33,0.33,0.34,34.668,170.898,29.785,28.809,-9.277
20:57:26,concentrating,0.997,1.0,0.33,0.33,0.34,27.344,-86.914,34.668,26.367,55.664
20:57:27,concentrating,0.996,1.0,0.33,0.33,0.34,29.785,87.402,30.762,51.758,10.742
20:57:28,concentrating,0.997,1.0,0.33,0.33,0.34,1.465,236.328,41.992,-2.441,-7.812
20:57:30,concentrating,0.998,1.0,0.33,0.33,0.34,34.668,17.578,42.969,37.109,-1.465
20:57:31,concentrating,0.998,1.0,0.33,0.33,0.34,36.621,342.773,29.785,27.832,85.938
20:57:32,concentrating,0.998,1.0,0.33,0.33,0.34,32.715,-35.645,35.645,57.129,0.977
20:57:34,concentrating,0.998,1.0,0.33,0.33,0.34,21.973,12.695,34.668,14.16,13.184
20:57:35,concentrating,0.998,1.0,0.33,0.33,0.34,30.273,-269.531,44.434,25.879,2.441
20:57:37,concentrating,0.998,1.0,0.33,0.33,0.34,20.02,-248.535,35.645,19.043,17.578
20:57:38,concentrating,0.997,1.0,0.33,0.33,0.34,29.297,242.188,37.109,46.875,90.82
20:57:40,concentrating,0.997,1.0,0.33,0.33,0.34,29.785,128.906,33.691,19.043,47.852
20:57:41,concentrating,0.998,1.0,0.33,0.33,0.34,34.668,151.367,25.391,32.227,18.555
20:57:42,concentrating,0.997,1.0,0.33,0.33,0.34,30.273,95.215,18.066,27.832,18.555
20:57:44,concentrating,0.998,1.0,0.33,0.33,0.34,35.156,228.027,36.133,45.898,35.645
20:57:45,concentrating,0.998,1.0,0.33,0.33,0.34,38.086,241.699,31.25,44.434,29.785
20:57:47,concentrating,0.999,1.0,0.33,0.33,0.34,35.645,81.543,29.297,31.738,122.07
20:57:48,concentrating,0.997,1.0,0.33,0.33,0.34,38.086,104.98,29.297,41.016,49.316
20:57:49,concentrating,0.997,1.0,0.33,0.33,0.34,40.039,92.773,15.137,24.414,13.672
20:57:50,concentrating,0.996,1.0,0.33,0.33,0.34,22.949,-6.836,34.668,15.625,99.609
20:57:52,concentrating,0.994,1.0,0.33,0.33,0.34,30.273,-284.18,41.016,28.809,-3.906
20:57:53,concentrating,0.994,1.0,0.33,0.33,0.34,52.734,181.152,37.598,53.223,7.324
20:57:54,concentrating,0.993,1.0,0.33,0.33,0.34,45.41,190.43,41.504,38.574,9.277
20:57:55,concentrating,0.995,1.0,0.33,0.33,0.34,-3.418,61.035,25.879,-5.859,14.648
20:57:57,concentrating,0.994,1.0,0.33,0.33,0.34,45.41,307.617,36.621,52.246,51.758
20:57:58,concentrating,0.994,1.0,0.33,0.33,0.34,29.297,147.461,40.039,37.109,-1.953
20:57:59,concentrating,0.995,1.0,0.33,0.33,0.34,49.805,-89.355,56.152,45.41,28.32
20:58:00,concentrating,0.994,1.0,0.33,0.33,0.34,56.641,133.789,29.297,53.223,40.527
20:58:02,concentrating,0.994,1.0,0.33,0.33,0.34,39.551,17.578,34.668,26.855,40.527
20:58:03,concentrating,0.996,1.0,0.33,0.33,0.34,22.461,-253.418,30.273,27.832,21.484
20:58:04,concentrating,0.997,1.0,0.33,0.33,0.34,38.574,11.23,36.621,25.879,18.555
20:58:06,concentrating,0.997,1.0,0.33,0.33,0.34,14.648,224.609,24.414,36.621,22.949
20:58:07,concentrating,0.998,1.0,0.33,0.33,0.34,26.367,-324.219,38.086,39.551,32.715
20:58:08,concentrating,0.997,1.0,0.33,0.33,0.34,23.926,99.121,36.621,31.738,52.734
20:58:10,concentrating,0.997,1.0,0.33,0.33,0.34,57.617,-160.645,29.785,47.363,-4.395
20:58:11,concentrating,0.998,1.0,0.33,0.33,0.34,41.992,214.844,17.578,13.184,36.133
20:58:12,concentrating,0.998,1.0,0.33,0.33,0.34,43.457,170.898,30.762,32.715,69.336
20:58:14,concentrating,0.997,1.0,0.33,0.33,0.34,25.879,117.676,36.133,40.527,-34.18
20:58:15,concentrating,0.997,1.0,0.33,0.33,0.34,4.883,177.246,33.203,38.574,2.441
20:58:17,concentrating,0.997,1.0,0.33,0.33,0.34,12.207,172.852,34.18,16.602,47.852
20:58:18,concentrating,0.997,1.0,0.33,0.33,0.34,23.926,-319.336,36.621,62.5,27.344
20:58:19,concentrating,0.998,1.0,0.33,0.33,0.34,30.762,276.855,40.527,21.484,83.008
20:58:21,concentrating,0.997,1.0,0.33,0.33,0.34,38.086,29.785,41.992,36.621,17.578
20:58:22,concentrating,0.995,1.0,0.33,0.33,0.34,33.203,164.551,26.855,23.438,47.852
20:58:23,concentrating,0.995,1.0,0.33,0.33,0.34,93.262,390.625,34.18,117.676,1.465
20:58:24,concentrating,0.995,1.0,0.33,0.33,0.34,19.531,86.426,32.227,39.062,-19.531
20:58:25,concentrating,0.995,1.0,0.33,0.33,0.34,30.762,162.109,24.902,35.156,68.848
20:58:27,concentrating,0.996,1.0,0.33,0.33,0.34,44.922,-97.168,30.273,54.199,70.312
20:58:28,concentrating,0.997,1.0,0.33,0.33,0.34,8.789,169.922,29.297,25.391,18.555
20:58:29,concentrating,0.997,1.0,0.33,0.33,0.34,82.52,-83.008,26.855,16.602,71.777
20:58:31,concentrating,0.996,1.0,0.33,0.33,0.34,23.926,38.574,37.598,23.438,18.555
20:58:32,concentrating,0.995,1.0,0.33,0.33,0.34,31.25,-69.824,43.945,36.621,7.324
20:58:34,concentrating,0.994,1.0,0.33,0.33,0.34,35.645,120.117,37.109,28.32,2.441
20:58:35,concentrating,0.994,1.0,0.33,0.33,0.34,46.387,215.332,29.785,35.156,-10.742
20:58:36,concentrating,0.996,1.0,0.33,0.33,0.34,30.762,-175.293,41.504,32.227,35.156
20:58:38,concentrating,0.996,1.0,0.33,0.33,0.34,37.109,130.371,25.391,44.434,37.598
20:58:39,concentrating,0.996,1.0,0.33,0.33,0.34,35.645,139.648,35.156,44.434,11.23
20:58:41,concentrating,0.997,1.0,0.33,0.33,0.34,20.996,-317.383,32.715,10.254,53.223
20:58:42,concentrating,0.996,1.0,0.33,0.33,0.34,33.691,291.504,41.504,51.27,82.031
20:58:43,concentrating,0.997,1.0,0.33,0.33,0.34,31.738,153.32,27.344,36.133,18.066
20:58:44,concentrating,0.995,1.0,0.33,0.33,0.34,49.316,112.305,29.785,30.762,51.758
20:58:45,concentrating,0.997,1.0,0.33,0.33,0.34,15.625,261.23,24.902,34.668,45.41
20:58:46,concentrating,0.994,1.0,0.33,0.33,0.34,28.809,119.629,35.156,29.297,67.871
20:58:48,concentrating,0.996,1.0,0.33,0.33,0.34,34.18,91.797,34.668,20.02,23.438
20:58:49,concentrating,0.996,1.0,0.33,0.33,0.34,10.254,65.918,22.461,25.391,18.555
20:58:50,concentrating,0.996,1.0,0.33,0.33,0.34,36.133,-230.469,37.109,26.367,-3.906
20:58:51,concentrating,0.997,1.0,0.33,0.33,0.34,37.109,-34.668,33.203,15.625,-3.418
20:58:53,concentrating,0.997,1.0,0.33,0.33,0.34,59.082,134.766,36.133,44.434,42.969
20:58:54,concentrating,0.997,1.0,0.33,0.33,0.34,30.762,92.773,28.809,44.434,49.805
20:58:55,concentrating,0.998,1.0,0.33,0.33,0.34,32.227,135.742,35.156,41.992,55.664
20:58:57,concentrating,0.998,1.0,0.33,0.33,0.34,29.297,83.984,33.203,42.48,-1.465
20:58:58,concentrating,0.996,1.0,0.33,0.33,0.34,47.363,203.125,41.504,50.781,-11.23
20:59:00,concentrating,0.997,1.0,0.33,0.33,0.34,39.062,-250.0,28.32,30.762,-21.484
20:59:01,concentrating,0.996,1.0,0.33,0.33,0.34,19.043,-419.922,41.504,20.508,23.438
20:59:02,concentrating,0.984,1.0,0.33,0.33,0.34,33.203,-250.977,38.574,16.113,107.422
20:59:04,concentrating,0.991,1.0,0.33,0.33,0.34,20.996,330.566,32.715,26.367,74.219
20:59:05,concentrating,0.982,1.0,0.33,0.33,0.34,36.133,75.195,29.785,44.434,-22.949
20:59:06,concentrating,0.993,1.0,0.33,0.33,0.34,41.016,170.41,41.016,14.16,88.379
20:59:08,concentrating,0.995,1.0,0.33,0.33,0.34,39.062,71.777,29.785,24.902,1.465
20:59:09,concentrating,0.996,1.0,0.33,0.33,0.34,28.32,217.773,40.527,19.043,68.359
20:59:11,concentrating,0.997,1.0,0.33,0.33,0.34,46.875,-149.414,34.18,43.457,108.887
20:59:12,concentrating,0.997,1.0,0.33,0.33,0.34,48.828,-4.883,43.457,36.621,24.414
20:59:14,concentrating,0.997,1.0,0.33,0.33,0.34,22.461,135.742,39.551,13.184,52.734
20:59:15,concentrating,0.995,1.0,0.33,0.33,0.34,111.328,145.996,29.297,108.887,0.0
20:59:16,concentrating,0.994,1.0,0.33,0.33,0.34,18.066,139.648,39.551,0.977,30.762
20:59:17,concentrating,0.993,1.0,0.33,0.33,0.34,11.719,120.117,32.227,40.039,56.152
20:59:18,concentrating,0.995,1.0,0.33,0.33,0.34,37.109,-82.52,34.668,32.227,39.062
20:59:20,concentrating,0.993,1.0,0.33,0.33,0.34,-71.289,376.465,93.75,-70.801,74.707
20:59:21,concentrating,0.994,1.0,0.33,0.33,0.34,69.824,-9.766,35.645,39.551,0.488
20:59:22,concentrating,0.995,1.0,0.33,0.33,0.34,77.637,60.059,22.461,62.5,20.996
20:59:23,concentrating,0.996,1.0,0.33,0.33,0.34,15.137,101.562,15.625,0.488,41.992
20:59:25,concentrating,0.995,1.0,0.33,0.33,0.34,105.469,68.359,23.926,108.887,4.883
20:59:26,concentrating,0.995,1.0,0.33,0.33,0.34,20.996,52.734,31.25,31.738,-6.348
20:59:27,concentrating,0.995,1.0,0.33,0.33,0.34,42.48,23.438,43.945,37.109,55.176
20:59:28,concentrating,0.996,1.0,0.33,0.33,0.34,41.016,-325.684,37.598,10.254,27.832
20:59:30,concentrating,0.996,1.0,0.33,0.33,0.34,5.859,124.512,30.762,15.137,-20.996
20:59:31,concentrating,0.997,1.0,0.33,0.33,0.34,48.828,250.0,38.574,24.902,51.27
20:59:32,concentrating,0.998,1.0,0.33,0.33,0.34,39.551,187.012,20.996,39.062,21.973
20:59:34,concentrating,0.998,1.0,0.33,0.33,0.34,46.387,122.07,38.086,45.41,6.836
20:59:35,concentrating,0.998,1.0,0.33,0.33,0.34,34.18,180.664,41.992,56.152,44.922
20:59:37,concentrating,0.994,1.0,0.33,0.33,0.34,35.156,-46.875,-9.277,26.367,59.082
20:59:38,concentrating,0.992,1.0,0.33,0.33,0.34,37.109,370.117,32.227,40.039,8.789
20:59:39,concentrating,0.994,1.0,0.33,0.33,0.34,47.363,-82.52,26.855,21.973,29.785
20:59:40,concentrating,0.991,1.0,0.33,0.33,0.34,77.637,276.855,36.133,64.453,-30.762
20:59:42,concentrating,0.994,1.0,0.33,0.33,0.34,23.438,220.703,34.18,17.578,55.176
20:59:43,concentrating,0.998,1.0,0.33,0.33,0.34,32.715,125.0,20.02,16.602,40.039
20:59:44,concentrating,0.997,1.0,0.33,0.33,0.34,27.344,-134.766,31.25,12.695,44.922
20:59:46,concentrating,0.996,1.0,0.33,0.33,0.34,32.227,195.801,29.297,38.086,20.996
20:59:47,concentrating,0.997,1.0,0.33,0.33,0.34,40.527,-245.117,27.344,12.695,37.109
20:59:48,concentrating,0.997,1.0,0.33,0.33,0.34,21.484,19.531,31.738,41.504,13.672
20:59:49,concentrating,0.998,1.0,0.33,0.33,0.34,22.461,133.301,28.809,43.945,39.551
20:59:51,concentrating,0.998,1.0,0.33,0.33,0.34,51.27,267.09,41.992,56.152,-0.488
20:59:52,concentrating,0.999,1.0,0.33,0.33,0.34,24.414,269.531,27.344,34.18,0.0
20:59:54,concentrating,0.998,1.0,0.33,0.33,0.34,92.773,-137.695,37.109,97.168,36.133
20:59:55,concentrating,0.997,1.0,0.33,0.33,0.34,43.457,-211.914,26.367,20.996,26.367
20:59:56,concentrating,0.997,1.0,0.33,0.33,0.34,27.344,-137.695,25.391,11.719,39.551
20:59:58,concentrating,0.996,1.0,0.33,0.33,0.34,23.438,-214.844,44.922,29.785,29.785
20:59:59,concentrating,0.997,1.0,0.33,0.33,0.34,32.227,-162.109,39.062,21.973,55.664
21:00:00,concentrating,0.998,1.0,0.33,0.33,0.34,24.902,193.359,46.387,31.738,71.289
21:00:01,concentrating,0.997,1.0,0.33,0.33,0.34,19.531,88.867,46.875,21.973,29.297
21:00:03,concentrating,0.998,1.0,0.33,0.33,0.34,28.809,77.148,34.668,14.16,34.18
21:00:04,concentrating,0.998,1.0,0.33,0.33,0.34,19.043,-165.527,37.109,13.672,33.691
21:00:05,concentrating,0.998,1.0,0.33,0.33,0.34,33.203,106.445,29.785,31.738,60.547
21:00:07,concentrating,0.997,1.0,0.33,0.33,0.34,20.996,284.668,25.879,29.297,73.242
21:00:09,concentrating,0.997,1.0,0.33,0.33,0.34,41.504,82.031,38.086,43.457,39.062
21:00:10,concentrating,0.998,1.0,0.33,0.33,0.34,30.762,72.754,37.109,31.738,40.527
21:00:11,concentrating,0.998,1.0,0.33,0.33,0.34,26.855,98.145,33.203,36.133,49.805
21:00:13,concentrating,0.998,1.0,0.33,0.33,0.34,29.785,-55.664,35.156,19.043,56.152
21:00:14,concentrating,0.996,1.0,0.33,0.33,0.34,24.414,228.516,31.25,23.438,53.223
21:00:15,concentrating,0.997,1.0,0.33,0.33,0.34,35.645,50.781,41.016,19.531,62.988
21:00:17,concentrating,0.996,1.0,0.33,0.33,0.34,26.855,309.082,33.203,9.277,-63.965
21:00:18,concentrating,0.995,1.0,0.33,0.33,0.34,55.176,163.086,21.973,36.621,17.09
21:00:19,concentrating,0.995,1.0,0.33,0.33,0.34,38.574,268.066,37.598,34.668,33.203
21:00:20,concentrating,0.995,1.0,0.33,0.33,0.34,41.992,202.148,42.48,35.645,41.504
21:00:21,concentrating,0.995,1.0,0.33,0.33,0.34,11.719,56.152,29.785,-28.809,0.977
21:00:23,concentrating,0.996,1.0,0.33,0.33,0.34,22.949,86.914,28.32,46.387,27.344
21:00:24,concentrating,0.997,1.0,0.33,0.33,0.34,28.809,-113.281,35.156,34.668,-18.066
21:00:25,concentrating,0.997,1.0,0.33,0.33,0.34,35.156,154.297,39.062,47.852,-17.09
21:00:26,concentrating,0.998,1.0,0.33,0.33,0.34,22.461,43.457,37.109,36.621,26.367
21:00:28,concentrating,0.998,1.0,0.33,0.33,0.34,32.227,160.156,28.32,18.555,99.121
21:00:29,concentrating,0.997,1.0,0.33,0.33,0.34,27.832,142.578,37.598,30.273,30.273
21:00:30,concentrating,0.999,1.0,0.33,0.33,0.34,-14.648,-133.301,41.016,-16.602,0.488
21:00:32,concentrating,0.997,1.0,0.33,0.33,0.34,32.715,169.922,41.504,44.922,48.34
21:00:33,concentrating,0.998,1.0,0.33,0.33,0.34,28.809,71.289,31.738,36.133,0.488
21:00:34,concentrating,0.999,1.0,0.33,0.33,0.34,68.359,163.574,39.062,58.594,-30.762
21:00:35,concentrating,0.998,1.0,0.33,0.33,0.34,46.875,153.32,25.879,40.527,1.953
21:00:36,concentrating,0.998,1.0,0.33,0.33,0.34,31.738,77.637,41.504,38.574,48.828
21:00:38,concentrating,0.998,1.0,0.33,0.33,0.34,-35.645,179.688,46.387,15.625,47.852
21:00:39,concentrating,0.998,1.0,0.33,0.33,0.34,34.18,-105.469,28.32,37.598,87.891
21:00:40,concentrating,0.998,1.0,0.33,0.33,0.34,25.879,-305.664,32.227,28.32,18.555
21:00:41,concentrating,0.997,1.0,0.33,0.33,0.34,27.344,-26.367,40.039,13.184,21.973
21:00:43,concentrating,0.998,1.0,0.33,0.33,0.34,29.785,-37.109,44.922,18.066,65.43
21:00:44,concentrating,0.997,1.0,0.33,0.33,0.34,49.805,60.059,33.691,62.012,26.855
21:00:45,concentrating,0.997,1.0,0.33,0.33,0.34,29.297,-11.23,34.18,38.574,31.25
21:00:47,concentrating,0.998,1.0,0.33,0.33,0.34,21.484,-123.535,28.809,12.207,53.223
21:00:48,concentrating,0.997,1.0,0.33,0.33,0.34,20.996,114.258,27.832,20.996,73.73
21:00:49,concentrating,0.999,1.0,0.33,0.33,0.34,23.438,204.59,27.832,27.832,18.555
21:00:51,concentrating,0.998,1.0,0.33,0.33,0.34,20.508,145.996,30.273,19.043,46.387
21:00:52,concentrating,0.998,1.0,0.33,0.33,0.34,21.484,126.465,44.922,25.879,17.09
21:00:54,concentrating,0.998,1.0,0.33,0.33,0.34,28.809,122.559,41.504,42.969,-8.301
21:00:55,concentrating,0.998,1.0,0.33,0.33,0.34,24.414,151.855,24.902,38.574,87.891
21:00:56,concentrating,0.997,1.0,0.33,0.33,0.34,33.691,-7.812,25.391,32.715,33.203
21:00:58,concentrating,0.998,1.0,0.33,0.33,0.34,25.879,-130.859,29.297,4.395,29.297
21:00:59,concentrating,0.998,1.0,0.33,0.33,0.34,78.125,112.305,16.113,61.035,41.016
21:01:00,concentrating,0.998,1.0,0.33,0.33,0.34,24.902,-68.848,36.621,36.621,19.043
21:01:02,concentrating,0.997,1.0,0.33,0.33,0.34,29.785,14.648,31.25,23.438,2.93
21:01:03,concentrating,0.998,1.0,0.33,0.33,0.34,44.922,170.898,26.367,44.434,7.812
21:01:04,concentrating,0.998,1.0,0.33,0.33,0.34,45.898,51.27,42.48,33.691,51.27
21:01:05,concentrating,0.999,1.0,0.33,0.33,0.34,33.203,163.574,26.855,41.504,33.691
21:01:06,concentrating,0.999,1.0,0.33,0.33,0.34,47.363,194.824,37.109,47.852,73.242
21:01:08,concentrating,0.998,1.0,0.33,0.33,0.34,46.875,43.945,35.645,39.551,30.273
21:01:09,concentrating,0.999,1.0,0.33,0.33,0.34,31.738,-254.395,44.434,38.086,-4.395
21:01:10,concentrating,0.999,1.0,0.33,0.33,0.34,21.484,202.637,26.855,23.926,18.066
21:01:11,concentrating,0.998,1.0,0.33,0.33,0.34,36.133,-214.355,25.879,30.273,39.551
21:01:13,concentrating,0.999,1.0,0.33,0.33,0.34,30.762,130.859,33.691,35.645,39.551
21:01:14,concentrating,0.999,1.0,0.33,0.33,0.34,51.758,-97.656,53.223,44.434,48.828
21:01:15,concentrating,0.998,1.0,0.33,0.33,0.34,10.254,60.059,31.738,16.113,46.875
21:01:17,concentrating,0.998,1.0,0.33,0.33,0.34,52.734,163.086,30.762,60.059,7.324
21:01:18,concentrating,0.997,1.0,0.33,0.33,0.34,26.367,12.207,28.32,31.25,13.672
21:01:19,concentrating,0.997,1.0,0.33,0.33,0.34,40.039,257.324,43.457,40.527,62.5
21:01:21,concentrating,0.998,1.0,0.33,0.33,0.34,49.805,-45.41,29.785,44.434,23.438
21:01:22,concentrating,0.997,1.0,0.33,0.33,0.34,43.945,56.152,36.621,22.461,7.324
21:01:23,concentrating,0.996,1.0,0.33,0.33,0.34,72.754,-318.359,8.301,59.57,0.0
21:01:24,concentrating,0.996,1.0,0.33,0.33,0.34,40.039,75.195,34.18,32.227,13.672
21:01:26,concentrating,0.995,1.0,0.33,0.33,0.34,33.203,-369.141,28.809,29.297,53.711
21:01:27,concentrating,0.994,1.0,0.33,0.33,0.34,127.441,456.055,26.855,108.398,37.109
21:01:28,concentrating,0.994,1.0,0.33,0.33,0.34,25.391,174.316,26.367,56.641,53.711
21:01:30,concentrating,0.995,1.0,0.33,0.33,0.34,28.809,52.246,27.344,31.25,-15.137
21:01:31,concentrating,0.995,1.0,0.33,0.33,0.34,35.156,20.02,36.621,9.277,32.715
21:01:32,concentrating,0.996,1.0,0.33,0.33,0.34,30.762,237.793,40.039,25.391,6.836
21:01:34,concentrating,0.997,1.0,0.33,0.33,0.34,53.711,136.23,35.645,62.5,27.832
21:01:35,concentrating,0.996,1.0,0.33,0.33,0.34,40.527,-451.66,31.25,36.133,28.32
21:01:36,concentrating,0.998,1.0,0.33,0.33,0.34,32.227,-56.152,33.203,42.48,-11.719
21:01:37,concentrating,0.997,1.0,0.33,0.33,0.34,60.547,235.352,27.832,78.125,32.715
21:01:39,concentrating,0.995,1.0,0.33,0.33,0.34,43.945,320.801,35.156,61.035,61.035
21:01:40,concentrating,0.996,1.0,0.33,0.33,0.34,50.781,33.203,39.062,26.367,71.777
21:01:41,concentrating,0.996,1.0,0.33,0.33,0.34,63.965,206.543,50.781,48.828,12.695
21:01:42,concentrating,0.996,1.0,0.33,0.33,0.34,41.504,281.738,40.039,63.477,20.996
21:01:44,concentrating,0.997,1.0,0.33,0.33,0.34,35.156,-268.555,18.066,14.16,16.113
21:01:45,concentrating,0.997,1.0,0.33,0.33,0.34,32.227,-188.965,28.32,35.156,73.73
21:01:46,concentrating,0.998,1.0,0.33,0.33,0.34,81.543,701.66,20.02,83.984,48.828
21:01:47,concentrating,0.997,1.0,0.33,0.33,0.34,40.527,180.176,56.152,44.434,17.578
21:01:48,concentrating,0.995,1.0,0.33,0.33,0.34,32.715,66.406,28.809,28.809,42.969
21:01:50,concentrating,0.995,1.0,0.33,0.33,0.34,33.691,-76.172,30.762,40.039,89.355
21:01:51,concentrating,0.996,1.0,0.33,0.33,0.34,43.945,218.262,33.691,29.297,56.152
21:01:53,concentrating,0.996,1.0,0.33,0.33,0.34,7.812,-198.73,24.414,15.137,28.32
21:01:54,concentrating,0.995,1.0,0.33,0.33,0.34,27.832,-329.102,24.414,31.738,14.648
21:01:55,concentrating,0.994,1.0,0.33,0.33,0.34,26.367,166.992,33.203,17.09,43.945
21:01:57,concentrating,0.994,1.0,0.33,0.33,0.34,42.969,-227.539,32.715,41.992,60.059
21:01:58,concentrating,0.994,1.0,0.33,0.33,0.34,25.879,328.125,28.32,41.992,48.34
21:01:59,concentrating,0.996,1.0,0.33,0.33,0.34,33.691,-225.586,37.598,46.387,33.203
21:02:00,concentrating,0.996,1.0,0.33,0.33,0.34,32.715,36.621,35.645,32.227,-58.594
21:02:02,concentrating,0.998,1.0,0.33,0.33,0.34,31.738,-16.602,28.32,23.926,25.391
21:02:03,concentrating,0.998,1.0,0.33,0.33,0.34,18.066,220.215,26.367,28.809,78.613
21:02:05,concentrating,0.997,1.0,0.33,0.33,0.34,40.527,-303.711,44.922,35.156,7.324
21:02:06,concentrating,0.997,1.0,0.33,0.33,0.34,32.227,-387.207,26.367,22.461,80.566
21:02:08,concentrating,0.997,1.0,0.33,0.33,0.34,36.133,112.793,34.18,32.227,23.926
21:02:09,concentrating,0.998,1.0,0.33,0.33,0.34,7.324,-134.766,33.691,-1.465,40.527
21:02:10,concentrating,0.998,1.0,0.33,0.33,0.34,60.059,155.762,33.691,61.035,10.254
21:02:12,concentrating,0.997,1.0,0.33,0.33,0.34,36.621,85.938,27.344,44.922,32.227
21:02:13,concentrating,0.996,1.0,0.33,0.33,0.34,30.273,89.844,51.27,51.27,2.93
21:02:14,concentrating,0.995,1.0,0.33,0.33,0.34,22.461,329.59,29.785,55.664,86.914
21:02:16,concentrating,0.996,1.0,0.33,0.33,0.34,46.387,-186.035,29.297,41.016,75.684
21:02:17,concentrating,0.994,1.0,0.33,0.33,0.34,30.273,184.082,19.043,4.883,11.23
21:02:19,concentrating,0.994,1.0,0.33,0.33,0.34,41.016,13.184,41.504,38.086,-19.531
